stop_at,prob,reward,V
23,0.01538592469365782,0.5359854584173964,-0.9763674434062365
9,0.9961748999945637,0.20806624160581078,0.20344526741847702
2,0.9982699224578623,0.005010743965117692,0.0032719974473764957
1,1.0,0.0,0.0
28,0.014438837513923677,0.7602742591425147,-0.9745836859922988
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
11,0.9930064687513802,0.9942638482787943,0.9803169017378639
1,1.0,0.0,0.0
24,0.9876753121071513,0.5526094781139879,0.5334740508767544
2,0.9999953476479895,0.005010743965117692,0.00500606830136241
23,0.9905783224683723,0.5359854584173964,0.5215138987349184
18,0.9852351708509041,0.44890026634234315,0.4275075014557188
18,9.512036069642124e-06,0.44890026634234315,-0.9999862180084053
24,0.042497288659140244,0.9981507931430466,-0.91508400895931
2,1.6129761054237632e-09,0.005010743965117692,-0.9999999983789417
18,0.9919705202293841,0.44890026634234315,0.4372663509641075
10,0.9988049635999633,0.2091554652467884,0.20771048045251517
14,0.9883788365414876,0.40620866156821345,0.38986688085535337
13,0.9990296726631326,0.3073082090248114,0.3060396921318833
14,0.9354175815703295,0.9510466712298219,0.8250433587326416
10,4.995359974388565e-13,0.2091554652467884,-0.999999999999396
14,0.9995120795581254,0.9841405728183312,0.9831724700733004
8,0.9999974333443941,0.14813617832501957,0.14813323145486113
8,0.9995166919706363,0.14813617832501957,0.14758127489123218
10,0.9994438521792846,0.2091554652467884,0.2084829960698853
1,1.0,0.0,0.0
10,8.263023094790667e-05,0.2091554652467884,-0.9999000872046547
15,0.06113357163959941,0.951846793756886,-0.880676634204341
3,0.999995460339871,0.019534945098964807,0.019530316756824373
28,0.0006159396065959033,0.7602742591425147,-0.9989157773653229
3,0.9997572162261184,0.019534945098964807,0.01928741855738947
8,0.9999723885283036,0.14813617832501957,0.14810447659542825
18,0.9997667011167924,0.44890026634234315,0.4485622395283264
16,0.00026692299866724173,0.9917882225483573,-0.9994683459149273
1,1.0,0.0,0.0
29,1.0871196044161501e-07,0.7756604841158128,-0.9999998069644677
2,0.9997979016106578,0.005010743965117692,0.004807632912490867
11,0.015094031665178994,0.2992966611203679,-0.9803883750545879
3,0.9998297762996754,0.019534945098964807,0.019361396087999916
20,0.9986345055640365,0.9863019276585911,0.9835896434282299
15,0.9994006681595279,0.9912418746245631,0.9900484599670192
28,0.015657280028548375,0.8878472949022905,-0.9704414462525773
23,0.008799480490414105,0.5359854584173964,-0.9864841259250964
23,0.9855062205141077,0.5359854584173964,0.5137232238895575
6,0.9937688549873113,0.14464456203283715,0.13751211577882505
20,0.9959755734041144,0.528965874709835,0.5228126637794512
8,0.997559735702305,0.14813617832501957,0.14533442260016116
25,0.018793101457950514,0.5793601121166119,-0.9703189251743524
